SPCD,COMMON_NAME,Species,SPECIES_SYMBOL,STOCKING_SPGRPCD,FOREST_TYPE_SPGRPCD,SFTWD_HRDWD,JENKINS_SPGRPCD,JENKINS_TOTAL_B1,JENKINS_TOTAL_B2,JENKINS_STEM_WOOD_RATIO_B1,JENKINS_STEM_WOOD_RATIO_B2,JENKINS_STEM_BARK_RATIO_B1,JENKINS_STEM_BARK_RATIO_B2,JENKINS_FOLIAGE_RATIO_B1,JENKINS_FOLIAGE_RATIO_B2,JENKINS_ROOT_RATIO_B1,JENKINS_ROOT_RATIO_B2,JENKINS_SAPLING_ADJUSTMENT
7980,Ochroma pyramidale,Ochroma pyramidale,OCPY,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7982,holei,Ochrosia compta,OCCO,37,,H,8,,,,,,,,,,,
7983,island yellowwood,Ochrosia haleakalae,OCHA,37,,H,8,,,,,,,,,,,
7984,Kauai yellowwood,Ochrosia kauaiensis,OCKA,37,,H,8,,,,,,,,,,,
7985,Hawaii yellowwood,Ochrosia kilaueaensis,OCKI,37,,H,8,,,,,,,,,,,
7986,yellowwood,Ochrosia spp.,OCHRO2,37,,H,8,,,,,,,,,,,
7987,langiti,Ochrosia mariannensis,OCMA2,37,,H,8,,,,,,,,,,,
7990,laurel espada,Ocotea floribunda,OCFL,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7991,black sweetwood,Ocotea foeniculacea,OCFO,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7994,loblolly sweetwood,Ocotea leucoxylon,OCLE,37,986,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7996,nemoca,Ocotea moschata,OCMO,37,986,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7997,laurel sassafras,Ocotea nemodaphne,OCNE,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7999,laurel de paloma,Ocotea portoricensis,OCPO,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8000,oleandra fern,Oleandra neriiformis,OLNE,37,,H,8,,,,,,,,,,,
8001,nemoca cimarrona,Ocotea spathulata,OCSP,37,986,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8003,Wright's laurel canelon,Ocotea wrightii,OCWR,37,986,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8007,olive,Olea spp.,OLEA,37,,H,8,,,,,,,,,,,
8008,fanuamamala,Homalanthus acuminatus,HOAC4,37,,H,8,,,,,,,,,,,
8009,fanuamamala,Homalanthus nutans,HONU3,37,,H,8,,,,,,,,,,,
8010,Homalanthus,Homalanthus spp.,HOMAL6,37,,H,8,,,,,,,,,,,
8011,Ophiorrhiza palauensis,Ophiorrhiza palauensis,OPPA4,37,,H,8,,,,,,,,,,,
8013,cochineal nopal cactus,Opuntia cochenillifera,OPCO4,37,,H,8,,,,,,,,,,,
8014,tuna cactus,Opuntia ficus-indica,OPFI,37,,H,8,,,,,,,,,,,
8015,common pricklypear,Opuntia monacantha,OPMO5,37,,H,8,,,,,,,,,,,
8018,pricklypear,Opuntia spp.,OPUNT,37,,H,8,,,,,,,,,,,
8019,"amansis, edebsungelked, necklace bead tree",Ormosia calavensis,ORCA12,37,,H,8,,,,,,,,,,,
8020,peronia,Ormosia krugii,ORKR,37,986,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8022,kesiamel,Osmoxylon oliveri,OSOL,37,,H,8,,,,,,,,,,,
8023,kesiamel,Osmoxylon pachyphyllum,OSPA,37,,H,8,,,,,,,,,,,
8024,Osmoxylon,Osmoxylon spp.,OSMOX,37,,H,8,,,,,,,,,,,
8027,pincho palo de rosa,Ottoschulzia rhodoxylon,OTRH,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8029,chicharron amarillo,Ouratea ilicifolia,OUIL,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8030,abey amarillo,Ouratea littoralis,OULI,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8032,guanabanilla,Ouratea striata,OUST,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8033,blacklancewood,Oxandra lanceolata,OXLA4,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8034,haya,Oxandra laurifolia,OXLA5,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8036,"miich era ngebard, guiana chestnut",Pachira aquatica,PAAQ2,37,,H,8,,,,,,,,,,,
8037,wild chestnut,Pachira insignis,PAIN7,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8044,gasu,Palaquium stehlinii,PAST24,37,,H,8,,,,,,,,,,,
8045,tafetan,Palicourea alpina,PAAL9,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8047,red cappel,Palicourea crocea,PACR3,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
766,American plum,Prunus americana,PRAM,25,221,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
768,bitter cherry,Prunus emarginata,PREM,25,221,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.96395
769,Allegheny plum,Prunus alleghaniensis,PRAL5,33,221,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
770,Chickasaw plum,Prunus angustifolia,PRAN3,33,221,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
771,"sweet cherry, domesticated",Prunus avium,PRAV,33,221,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
772,"sour cherry, domesticated",Prunus cerasus,PRCE,33,221,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
773,"European plum, domesticated",Prunus domestica,PRDO,33,221,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
774,"Mahaleb cherry, domesticated",Prunus mahaleb,PRMA,33,221,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
800,oak spp.,Quercus spp.,QUERC,37,221,H,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.93185
801,California live oak,Quercus agrifolia,QUAG,29,138,H,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77351
802,white oak,Quercus alba,QUAL,29,81,H,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.76989
803,Arizona white oak,Quercus arizonica,QUAR,38,210,H,10,-0.7152,1.7029,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.65075
804,swamp white oak,Quercus bicolor,QUBI,29,222,H,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.76989
805,canyon live oak,Quercus chrysolepis,QUCH2,29,142,H,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77351
806,scarlet oak,Quercus coccinea,QUCO2,29,82,H,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77993
807,blue oak,Quercus douglasii,QUDO,29,134,H,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77351
808,Durand oak,Quercus sinuata,QUSIS,29,89,H,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.76989
809,northern pin oak,Quercus ellipsoidalis,QUEL,29,211,H,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77993
810,Emory oak,Quercus emoryi,QUEM,38,210,H,10,-0.7152,1.7029,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.65075
811,Engelmann oak,Quercus engelmannii,QUEN,38,210,H,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77351
812,southern red oak,Quercus falcata,QUFA,29,88,H,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77993
813,cherrybark oak,Quercus pagoda,QUPA5,29,87,H,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.81068
814,Gambel oak,Quercus gambelii,QUGA,38,158,H,10,-0.7152,1.7029,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.65075
815,Oregon white oak,Quercus garryana,QUGA4,29,140,H,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77351
816,scrub oak,Quercus ilicifolia,QUIL,29,89,H,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
817,shingle oak,Quercus imbricaria,QUIM,29,202,H,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77993
818,California black oak,Quercus kelloggii,QUKE,29,139,H,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77351
819,turkey oak,Quercus laevis,QULA2,29,89,H,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
820,laurel oak,Quercus laurifolia,QULA3,29,201,H,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77993
821,California white oak,Quercus lobata,QULO,29,226,H,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77351
822,overcup oak,Quercus lyrata,QULY,29,128,H,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.72243
823,bur oak,Quercus macrocarpa,QUMA2,29,83,H,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.76989
824,blackjack oak,Quercus marilandica,QUMA3,29,206,H,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77993
825,swamp chestnut oak,Quercus michauxii,QUMI,29,87,H,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.76989
826,chinkapin oak,Quercus muehlenbergii,QUMU,29,207,H,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.76989
827,water oak,Quercus nigra,QUNI,29,204,H,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77993
828,Texas red oak,Quercus texana,QUTE,29,143,H,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77993
829,Mexican blue oak,Quercus oblongifolia,QUOB,38,210,H,10,-0.7152,1.7029,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.65075
830,pin oak,Quercus palustris,QUPA2,29,205,H,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77993
831,willow oak,Quercus phellos,QUPH,29,125,H,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77993
832,chestnut oak,Quercus prinus,QUPR2,29,84,H,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.72243
833,northern red oak,Quercus rubra,QURU,29,85,H,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.81068
834,Shumard oak,Quercus shumardii,QUSH,29,87,H,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.81068
835,post oak,Quercus stellata,QUST,29,86,H,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.72243
6483,ekoko,Chamaesyce celastroides,CHCE,37,,H,8,,,,,,,,,,,
6492,Herbsts sandmat,Chamaesyce herbstii,CHHE3,37,,H,8,,,,,,,,,,,
6493,kokomalei,Chamaesyce kuwaleana,CHKU,37,,H,8,,,,,,,,,,,
6494,alpine sandmat,Chamaesyce olowaluana,CHOL3,37,,H,8,,,,,,,,,,,
6495,Koolau Range sandmat,Chamaesyce rockii,CHRO2,37,,H,8,,,,,,,,,,,
6496,sandmat,Chamaesyce spp.,CHAMA15,37,,H,8,,,,,,,,,,,
6497,Napali coast papala,Charpentiera densiflora,CHDE3,37,,H,8,,,,,,,,,,,
6498,ellipticleaf papala,Charpentiera elliptica,CHEL,37,,H,8,,,,,,,,,,,
6499,broadleaf papala,Charpentiera obovata,CHOB2,37,,H,8,,,,,,,,,,,
6500,Koolau Range papala,Charpentiera ovata,CHOV2,37,,H,8,,,,,,,,,,,
6503,papala,Charpentiera spp.,CHARP,37,,H,8,,,,,,,,,,,
6504,Waianae Range papala,Charpentiera tomentosa,CHTO3,37,,H,8,,,,,,,,,,,
6507,Domins club,Cheirodendron dominii,CHDO3,37,,H,8,,,,,,,,,,,
6508,Fauries club,Cheirodendron fauriei,CHFA,37,,H,8,,,,,,,,,,,
6509,olapa,Cheirodendron forbesii,CHFO4,37,,H,8,,,,,,,,,,,
6510,lapalapa,Cheirodendron platyphyllum,CHPL,37,,H,8,,,,,,,,,,,
6513,cheirodendron,Cheirodendron spp.,CHEIR,37,,H,8,,,,,,,,,,,
6514,olapalapa,Cheirodendron trigynum,CHTR2,37,,H,8,,,,,,,,,,,
6517,alaweo,Chenopodium oahuense,CHOA,37,,H,8,,,,,,,,,,,
6518,goosefoot,Chenopodium spp.,CHENO,37,,H,8,,,,,,,,,,,
6519,hueso,Chionanthus axilliflorus,CHAX2,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6520,bridgotree,Chionanthus compactus,CHCO12,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6521,white rosewood,Chionanthus domingensis,CHDO4,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6522,hueso prieto,Chionanthus holdridgei,CHHO4,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6523,cabra blanca,Chionanthus ligustrinus,CHLI6,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6525,vitiensis,Chionanthus vitiensis,CHVI22,37,,H,8,,,,,,,,,,,
6526,puntaj jayuya,Chione seminervis,CHSE5,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6528,fatpork,Chione venosa,CHVE4,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6529,african teak,Chlorophora excelsa,CHEX5,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6532,silk-floss tree,Chorisia speciosa,CHSP13,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6535,icaco coco plum,Chrysobalanus icaco,CHIC,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6539,bastard redwood,Chrysophyllum argenteum,CHAR6,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6541,star apple,Chrysophyllum cainito,CHCA10,37,987,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6542,satinleaf,Chrysophyllum oliviforme,CHOL,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6543,camito de perro,Chrysophyllum pauciflorum,CHPA31,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6545,Hawaiian tree fern,Cibotium heleniae,CIHE7,37,,H,8,,,,,,,,,,,
6546,Chamissos manfern,Cibotium chamissoi,CICH,37,,H,8,,,,,,,,,,,
6547,hapuu,Cibotium glaucum,CIGL,37,,H,8,,,,,,,,,,,
6548,hapuu li,Cibotium menziesii,CIME8,37,,H,8,,,,,,,,,,,
6549,manfern,Cibotium spp.,CIBOT,37,,H,8,,,,,,,,,,,
6552,quinine,Cinchona pubescens,CIPU,37,,H,8,,,,,,,,,,,
6553,cinchona,Cinchona spp.,CINCH,37,,H,8,,,,,,,,,,,
6554,cassia,Cinnamomum aromaticum,CIAR8,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6555,Padang cassia,Cinnamomum burmannii,CIBU2,37,,H,8,,,,,,,,,,,
6557,ochod,Cinnamomum carolinense,CICA2,37,,H,8,,,,,,,,,,,
6559,laurel avispillo,Cinnamomum elongatum,CIEL2,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6560,avispillo,Cinnamomum montanum,CIMO3,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6561,ochod,Cinnamomum pedatinervium,CIPE6,37,,H,8,,,,,,,,,,,
6562,matieu,Cinnamomum sessilifolium,CISE2,37,,H,8,,,,,,,,,,,
6563,cinnamon,Cinnamomum spp.,CINNA2,37,,H,8,,,,,,,,,,,
6564,cinnamon,Cinnamomum verum,CIVE2,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6565,juniper berry,Citharexylum caudatum,CICA8,37,986,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6567,spiny fiddlewood,Citharexylum spinosum,CISP3,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
6568,fiddlewood,Citharexylum spp.,CITHA,37,,H,8,,,,,,,,,,,
6569,threespike fiddlewood,Citharexylum tristachyum,CITR7,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7264,Gossypium hirsutum,Gossypium hirsutum,GOHIH2,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7268,Graffenrieda ottoschulzii,Graffenrieda ottoschulzii,GROT,37,987,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7272,kahiliflower,Grevillea banksii,GRBA,37,,H,8,,,,,,,,,,,
7273,silkoak,Grevillea robusta,GRRO,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7274,grevillea,Grevillea spp.,GREVI,37,,H,8,,,,,,,,,,,
7275,fau ui,Grewia crenata,GRCR4,37,,H,8,,,,,,,,,,,
7279,lignum-vitae,Guaiacum officinale,GUOF,37,984,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7280,holywood,Guaiacum sanctum,GUSA,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7282,paipai,Guamia mariannae,GUMA4,37,,H,8,,,,,,,,,,,
7285,black mampoo,Guapira fragrans,GUFR,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7286,corcho prieto,Guapira obtusata,GUOB,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7288,alligatorwood,Guarea glabra,GUGL3,37,986,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7290,American muskwood,Guarea guidonia,GUGU,37,986,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7294,haya minga,Guatteria blainii,GUBL,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7295,haya blanca,Guatteria caribaea,GUCA2,37,984,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7298,bastardcedar,Guazuma ulmifolia,GUUL,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7299,hammock velvetseed,Guettarda elliptica,GUEL,37,984,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7300,frogwood,Guettarda krugii,GUKR,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7302,cucubano de vieques,Guettarda odorata,GUOD,37,984,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7303,cucubano,Guettarda ovalifolia,GUOV,37,986,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7305,roseta,Guettarda pungens,GUPU,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7306,wild guave,Guettarda scabra,GUSC,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7307,puapua,Guettarda speciosa,GUSP3,37,,H,8,,,,,,,,,,,
7309,cucubano de monte,Guettarda valenzuelana,GUVA,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7311,rhoifolia,Guioa rhoifolia,GURH,37,,H,8,,,,,,,,,,,
7312,Guioa,Guioa spp.,GUIOA,37,,H,8,,,,,,,,,,,
7313,"bochela uchererak, uch",Gulubia palauensis,GUPA,37,,H,8,,,,,,,,,,,
7315,West Indian false box,Gyminda latifolia,GYLA,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7317,oysterwood,Gymnanthes lucida,GYLU,37,984,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7319,vilivili,Gyrocarpus americanus,GYAM2,37,,H,8,,,,,,,,,,,
7321,bloodwoodtree,Haematoxylum campechianum,HACA2,37,984,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7327,palo de hueso,Haenianthus salicifolius,HASAO,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7330,scarletbush,Hamelia patens,HAPA3,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7332,Haplolobus floribundus,Haplolobus floribundus,HAFL,37,,H,8,,,,,,,,,,,
7333,South African wild plum,Harpephyllum caffrum,HACA10,37,990,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7334,fa`aili,Harpullia arborea,HAAR4,37,,H,8,,,,,,,,,,,
7336,false locust,Hebestigma cubense,HECU10,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7338,denticulata,Hedycarya denticulata,HEDE14,37,,H,8,,,,,,,,,,,
7340,Hedycarya,Hedycarya spp.,HEDYC2,37,,H,8,,,,,,,,,,,
7341,cigarbush,Hedyosmum arborescens,HEAR,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7343,Fosbergs starviolet,Hedyotis fosbergii,HEFO5,37,,H,8,,,,,,,,,,,
7344,manono,Hedyotis hillebrandii,HEHI8,37,,H,8,,,,,,,,,,,
7345,starviolet,Hedyotis spp.,HEDYO2,37,,H,8,,,,,,,,,,,
7346,variable starviolet,Hedyotis terminalis,HETE21,37,,H,8,,,,,,,,,,,
7347,screwtree,Helicteres jamaicensis,HEJA,37,984,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
7349,white moho,Heliocarpus popayanensis,HEPO4,37,,H,8,,,,,,,,,,,
7350,heliocarpus,Heliocarpus spp.,HELIO,37,,H,8,,,,,,,,,,,
